Item   Code,Item Name,Item BarCode,Unit,Item Type,Qty On Hand,Qty On Ord,Price Sales,Serial No Ctrl,Anly Code1,Anly Code2,Anly Code3,Anly Code4,Anly Code5,Anly Code6,Anly Code7,Anly Code8,,Anly Code9
8024-SL150BW,Soul SL150 On-Ear Headphone Wh Demo,,PCS,S,4,,1899,N,Third-Party,Third-Party Demo,Demo,Speaker,Towervision Group Limited,Fas-SL,FAS-SL150BW-Demo,White,,
8024-SL150,Soul SL150 On-Ear Headphone BK Demo,,PCS,S,0,,1990,N,Third-Party,Third-Party Demo,Demo,Speaker,Signeo Design Internation,Fas-SL,FAS-SL150CB-DEM,Black,,
8024-SFQ02RB,Soundfreaq Bluetooth Sound Step Recharge,4897034670066,PCS,S,2,,1599,N,Third-Party,Third-Party Demo,Demo,Speaker,Street Value Limited,Soundfreaq,SFQ-02RB,Black,,
8024-SFQ01WH,Soundfreaq SFQ-01AW Bluetooth Sound Plat,4897034670080,PCS,S,2,,1899,N,Third-Party,Third-Party Demo,Demo,Speaker,Street Value Limited,Soundfreaq,SFQ-01AW,White,,
8024-SFQ01AR,Soundfreaq SFQ-01AR Bluetooth Sound Plat,4897034670059,PCS,S,1,,1899,N,Third-Party,Third-Party Demo,Demo,Speaker,Street Value Limited,Soundfreaq,SFQ-01AR,Red,,
8024-SFQ01ABK,Soundfreaq SFQ-01A Bluetooth Sound Platf,,PCS,S,1,,1899,N,Third-Party,Third-Party Demo,Demo,Speaker,Street Value Limited,Soundfreaq,SFQ-01A,Black,,
8024-SFQ-02RB,Soundfreaq Bluetooth Sound Step Recharge,4897034670066,PCS,S,0,,0,N,Third-Party,Third-Party Demo,Demo,Speaker,Street Value Limited,Soundfreaq,SFQ-02RB,Black,,
8024-S6AVCM072,Skullcandy Aviator White Headphone  W-MI,,PCS,S,1,,1499,N,Third-Party,Third-Party Demo,Demo,Headphone,Street Value Limited,Soundfreaq,S6AVCM-072,White,,
8024-S6AVCM003,Skullcandy Aviator Black Headphone W-MIC,,PCS,S,2,,1499,N,Third-Party,Third-Party Demo,Demo,Headphone,Street Value Limited,Soundfreaq,S6AVCM-003,Black,,
8024-OS200ID,JBL On-Stage 200iD UK,,PCS,S,1,,1299,N,Third-Party,Third-Party Demo,Demo,Speaker,Thinking Group Limited,JBL,,,,
8024-ONSTAGEMICIIIBK,JBL OnStage MicroIII SPEAKER BK Demo,,PCS,S,3,,899,N,Third-Party,Third-Party Demo,Demo,Speaker,Thinking Group Ltd,JBL,On Stage Micro III,Black,,
8024-ONSTAGEIVWH,JBL On Stage IV iPHONE SPEAKER WH Demo,,PCS,S,2,,1299,N,Third-Party,Third-Party Demo,Demo,Speaker,Thinking Group Ltd,JBL,On Stage IV,White,,
8024-ONSTAGEIVBK,JBL On Stage IV iPHONE SPEAKER BK Demo,,PCS,S,1,0,1299,N,Third-Party,Third-Party Demo,Demo,Speaker,Thinking Group Ltd,JBL,On Stage IV,BLACK,,
8024-ONSTAGE3WT,JBL OnStage III -White UK,,PCS,S,1,,1199,N,Third-Party,Third-Party Demo,Demo,Speaker,Thinking Group Limited,JBL,,White,,
8024-ONST3P,JBL On Stage IIIp UK,,PCS,S,1,,1499,N,Third-Party,Third-Party Demo,Demo,Speaker,Thinking Group Limited,JBL,,,,
8024-ONBEATWH,JBL - On Beat UK - White DEMO,050036311991,PCS,S,1,,1399,N,Third-Party,Third-Party Demo,Demo,Speaker,Thinking Group Ltd,JBL,SPK-JBL-ONBEAT-WT-UK,White,,
8024-ONBEATMICROBK,JBL OnBeat Micro iPhone5 Speaker BK Demo,,PCS,S,0,0,1099,N,Third-Party,Third-Party Demo,Demo,Speaker,Thinking Group Ltd,JBL,on Beat Micro,BLACK,,
8024-ONBEATBK,JBL - On Beat UK - Black  Demo,050036311946,PCS,S,1,,1399,N,Third-Party,Third-Party Demo,Demo,Speaker,Thinking Group Ltd,JBL,SPK-JBL-ONBEAT-BK-UK,Black,,
8024-ONAIRWH,JBL - On Air UK - White  Demo,,PCS,S,1,,2998,N,Third-Party,Third-Party Demo,Demo,Speaker,Thinking Group Ltd,JBL,SPK-JBL-ONAIR-WT-UK,White,,
8024-ONAIRBK,JBL - On Air UK - Black  Demo,,PCS,S,1,,2998,N,Third-Party,Third-Party Demo,Demo,Speaker,Thinking Group Ltd,JBL,SPK-JBL-ONAIR-BK-UK,Black,,
8024-KT1WHII,Hello Kitty iPhone Dock Speaker  - White,4894239019072,PCS,S,1,,1188,N,Third-Party,Third-Party Demo,Demo,Speaker,Towervision Group Limited,Towervision,KT1-WH-II(Demo),Black,,
8024-KT1PKII,Hello Kitty iPhone Dock Speaker  - pink,4894239019096,PCS,S,2,,1188,N,Third-Party,Third-Party Demo,Demo,Speaker,Towervision Group Limited,Towervision,KT1-PK-II(Demo),Pink,,
8024-JBE01UK,JAWBONE JAMBOX GREY HEX BLUETOOTH SPEAKE,,PCS,S,1,,1688,N,Third-Party,Third-Party Demo,Demo,Speaker,Brightstar Asia Limited,JAWBONE,JBE01-UK,Gray,,
8024-JAMBOXBK,JAWBONE-JAMBOX BLACK - DEMO,0406702800052,PCS,S,4,,0,N,Third-Party,Third-Party Demo,Demo,Speaker,Brightstar Asia Limited,Jawbone,MKT-DEMO,Black,,
8024-iw1,iHome IW1 AirPlay Speaker with rechargea,,PCS,S,2,,2380,N,Third-Party,Third-Party Demo,Demo,Speaker,Leader Radio Technologies,iHome,iw1,,,
8024-IP4PK,iHome IP4 Portable Boombox PK - DEMO,,PCS,S,1,0,1498,N,Third-Party,Third-Party Demo,Demo,SPEAKER,Leader Radio Technologies,IHOME,IP4,PINK,,
8024-ID37,iHome iD37 Dual Alarm iPad Speaker Demo,,PCS,S,1,,798,N,Third-Party,Third-Party Demo,Demo,Speaker,Leader Radio Technologies,iHome,iD37,,,
8024-IA17,iHome iA17 FM Alarm Radio Speaker Demo,,PCS,S,5,,788,N,Third-Party,Third-Party Demo,Demo,Speaker,Leader Radio Technologies,iHome,ia17,,,
8024-IA100,iHome iA100 iPhone Speaker  Demo,,PCS,S,3,,1498,N,Third-Party,Third-Party Demo,Demo,Speaker,Leader Radio Technologies,iHome,iA100,,,
8024-H009127,"NIXON THE TROOPER HEADPHONE  WH, BK (DEM",882902589889,PCS,S,8,,490,N,Third-Party,Third-Party Demo,Demo,Headphone,Leader Radio Technologies,Nixon,H009127,White,,
8024-GSSXSBK,Geneva Sound System Model XS BK DEMO,,PCS,S,1,,1998,N,Third-Party,Third-Party Demo,Demo,Speaker,Leader Radio Technologies,Leader,GSS-XS-BK,,,
8024-G17AIR,Klipsch Gallery G17 AirPlay Speaker DEMO,,PCS,S,5,0,4580,N,Third-Party,Third-Party Demo,Demo,Speaker,SRSWorks Limited,KLIPSCH,G-17 AIR,BLACK,,
8024-FOCALXSBOOK,Focal XS Book Media Speaker DEMO,,PCS,S,7,0,3280,N,Third-Party,Third-Party Demo,DEMO,Speaker,SRSWorks Limited,FOCAL,Focal XS BOOK,BLACK,,
8024-FOCALXS2.1,Focal XS 2.1 Media System DEMO,,PCS,S,1,0,4700,N,Third-Party,Third-Party Demo,Demo,Speaker,SRSWorks Limited,FOCAL,Focal XS 2.1,BLACK,,
8024-E049605,Jill-e 049605 and 049599 Baroque cover M,0902993000015,PCS,S,0,,549,N,Third-Party,Third-Party Demo,Demo,Speaker,Yutron Tech (Hong Kong) L,Jill-e,Jill-e049605 Demo,,,
8024-DS3205,Philips DS3205 iPhone 5 Speaker DEMO,,PCS,S,0,0,1199,N,Third-Party,Third-Party Demo,Demo,Speaker,Thinking Group Ltd,Philips,SPK-PHL-DC291,,,
8024-DS1155,Philips DS1155 iPhone 5 Speaker DEMO,,PCS,S,0,0,998,N,Third-Party,Third-Party Demo,Demo,Speaker,Thinking Group Ltd,Philips,DS1155,,,
8024-DC291,Philips iPhone Docking System DC291 Demo,,PCS,S,3,,1299,N,Third-Party,Third-Party Demo,Demo,Speaker,Thinking Group Ltd,Philips,SPK-PHL-DC291,,,
8024-D80,Creative D80 Black Compact Wireless Blue,0402902900042,PCS,S,1,,399,N,Third-Party,Third-Party Demo,Demo,Speaker,Yutron Tech (Hong Kong) L,Creative,D80 Demo,,,
8024-D200,Creative D200  with Warranty Card - Demo,0402902900028,PCS,S,3,,999,N,Third-Party,Third-Party Demo,Demo,Speaker,Yutron Tech (Hong Kong) L,Creative,D200,,,
8024-D100,Creative D100 Blavk with Warranty Card -,54651169906,PCS,S,1,,699,N,Third-Party,Third-Party Demo,Demo,Speaker,Yutron Tech (Hong Kong) L,Creative,D100,Black,,
8022-SFQ01AR,Soundfreaq SFQ-01AR Bluetooth Sound Plat,4897034670059,PCS,S,1,,1899,N,Third-Party,Third-Party Demo,Demo,Headphone,Street Value Limited,Soundfreaq,SFQ-01AR,Red,,
8022-SE420,Shure SE420 white sound isolating earpho,,PCS,S,1,,2400,N,Third-Party,Third-Party Demo,Demo,Headphone,MC. FOUNDER (TECHNOLOGY),Shure,,White,,
8022-SE310,"Shure SE310-Earphone, White (demo)",,PCS,S,1,,1950,N,Third-Party,Third-Party Demo,Demo,Headphone,MC. FOUNDER (TECHNOLOGY),Shure,,White,,
8022-SE210,"Shure SE210 -Earphone, White (demo)",,PCS,S,1,,1200,N,Third-Party,Third-Party Demo,Demo,Headphone,MC. FOUNDER (TECHNOLOGY),Shure,,White,,
8022-SE115,"Shure SE115-Earphone, Pink (demo)",,PCS,S,1,,690,N,Third-Party,Third-Party Demo,Demo,Headphone,MC. FOUNDER (TECHNOLOGY),Shure,,Pink,,
8022-MDRXB800,MDR-XB300 SONY POWERFUL BALL BLAST-STERE,4905524505948,PCS,S,1,,453,N,Third-Party,Third-Party Demo,Demo,Headphone,__,Sony,,,,
8022-MB770G/B,APPLE EARPHONES WITH REMOTE AND MIC,885909412006,PCS,S,2,,228,N,Apple Accessories,Apple Accessory Demo,Demo,Headphone,Apple Asia Ltd.,Apple,MB770G/B,,,
8022-M40,Klipsch M40 Headphone W/Mic Demo,,PCS,S,0,0,2880,N,Third-Party,Third-Party Demo,Demo,Headphone,SRSWorks Limited,Klipsch,M40,,,
8022-JBG04GAAP,JAWBONE-ICON BOMBSHELL GOLD AIR (demo),0206702800089,PCS,S,1,,1188,N,Third-Party,Third-Party Demo,Demo,Headphone,Brightstar Asia Limited,Jawbone,JBG04GA-AP(demo),Gold,,
8022-H5001CASQ1NR,Focal Spirit One Headphone W/Mic BK Demo,,PCS,S,3,0,2380,N,Third-Party,Third-Party Demo,Demo,Headphone,SRSWorks Limited,Focal,Spirit One,Black,,
8022-210613,Y Com Earphone Headset Grey Blue,,PCS,S,4,,599,N,Third-Party,Third-Party Demo,Demo,Headphone,Yutron Tech (Hong Kong) L,AIAIAI,,Blue,,
8022-132711,Monster Beats Solo Headphone w/mic BK De,,PCS,S,5,,2099,N,Third-Party,Third-Party Demo,Demo,Headphone,"Dah Chong Hong, Ltd",Monster,SOLO,Black,,
8022-127801,Monster Beatsª Studio Headphone BK Demo,,PCS,S,1,,2980,N,Third-Party,Third-Party Demo,Demo,Headphone,"Dah Chong Hong, Ltd",Monster,Studio,Black,,
8022-124101,SOL Tracks HD Headphone W/mic BK Demo,,PCS,S,2,0,2880,N,Third-Party,Third-Party Demo,Demo,Headphone,Thinking Group Ltd,SOL,Tracks HD,Black,,
8022-116134,SOL Amps HD Earphone W/Mic GY Demo,,PCS,S,2,0,2880,N,Third-Party,Third-Party Demo,Demo,Headphone,Thinking Group Ltd,SOL,Amps HD,Gray,,
8021-WDBAAC6400ACHPE,WD Passport Elite 640GB,,PCS,S,2,,1750,N,Third-Party,Third-Party Demo,Demo,Storage,SIS International Limited,Western Digital,,,,
8021-OTOS111B,DataTable AT-S111 (Black) Mobile 2.5-inc,4719724000987,PCS,S,1,,420,N,Third-Party,Third-Party Demo,Demo,Storage,REVO IT Consulting Limite,REVO,,Black,,
8021-MD032ZP/A,TIME CAPSULE 2TB (4TH GENERATION)-ITP,MD032ZP-A,PCS,S,2,,2188,N,Apple Accessories,Apple Accessory Demo,Demo,Storage,Apple Asia Ltd.,Apple,22MD032ZP/A,,,
8021-MD031ZP/A,Airport Extreme 802.1 IN 5TH GEN-ITP,,PCS,S,1,,1288,N,Apple Accessories,Apple Accessory Demo,Demo,Storage,Apple Asia Ltd.,Apple,MD031ZP/A,,,
8021-MC344ZP/A,Time Capsule 2TB(SIM DUALBAND),,PCS,S,1,,3688,N,Apple Accessories,Apple Accessory Demo,Demo,Storage,Apple Asia Ltd.,Apple,MC344ZP/A,,,
8021-MC343ZP/A,Time Capsule 1TB(SIM DUALBAND),885909349821,PCS,S,1,,2188,N,Apple Accessories,Apple Accessory Demo,Demo,Storage,Apple Asia Ltd.,Apple,MC343ZP/A,,,
8021-MC340ZP/A,Airport Extreme(SIM DUALBAND),885909350254,PCS,S,2,,1300,N,Apple Accessories,Apple Accessory Demo,Demo,Storage,Apple Asia Ltd.,Apple,MC340ZP/A,,,
8020-MC598ZM/A,Apple iPhone 4 Universal Dock Adapter 3-,,PCS,S,2,,68,N,Apple Accessories,Apple Accessory Demo,Demo,Charger & Battery,Apple Asia Ltd.,Apple,MC598ZM/A,,,
8020-MC556B/B,APPLE 85W MAGSAFE POWER ADAPTER-GBR COO-,,PCS,S,1,,588,N,Apple Accessories,Apple Accessory Demo,Demo,Charger & Battery,Apple Asia Ltd.,Apple,MC556B/B,,,
8020-MC552ZM/B,IPAD DOCK CONNECTOR TO VGA ADAPTER-ZML,,PCS,S,1,,228,N,Apple Accessories,Apple Accessory Demo,Demo,Charger & Battery,Apple Asia Ltd.,Apple,MC552ZM/B,,,
8020-MC500ZP/A,APPLE BATTERY CHARGER - ITP,,PCS,S,2,,218,N,Apple Accessories,Apple Accessory Demo,Demo,Charger & Battery,Apple Asia Ltd.,Apple,MC500ZP/A,,,
8020-MB706B/B,Apple USB Power Adaptor - GBR,NULL,PCS,S,12,,228,N,Apple Accessories,Apple Accessory Demo,Demo,Charger & Battery,Apple Asia Ltd.,Apple,MB706B/A,,,
8020-MB706B/A,USB Power Adaptor,885909253777,PCS,S,11,,228,N,Apple Accessories,Apple Accessory Demo,Demo,Charger & Battery,Apple Asia Ltd.,Apple,MB706B/A,,,
8020-HA154ZM/A,DEMO PROGRAM CABLE -NFR-ZML,,PCS,S,52,0,0,N,Apple Accessories,Apple Accessory Demo,Demo,Charger & Battery,Apple Asia Ltd.,Apple,HA154ZM/A,,,
8020-64590,Kensington 64590 Microsaver DS (Ultra Sl,,PCS,S,0,,538,N,Third-Party,Third-Party Demo,Demo,Charger & Battery,Yutron Tech (Hong Kong) L,Kensington,,,,
8020-33456,Kensington Travel Battery Pack and Charg,5028252077835,PCS,S,0,,499,N,Third-Party,Third-Party Demo,Demo,Charger & Battery,Sunion service,Kensington,33456,,,
8019-PHK02,Power Support Imag Anti-glare film for i,4519756735082,PCS,S,1,,248,N,Third-Party,Third-Party Demo,Demo,Protective Film,SRSWorks Limited,Power Support,PHK-02,Glare,,
8019-JCPALWIFIBACK,JCPAL iPad 2 Wifi 2 in 1 Protector Back,0807494500012,PCS,S,1,,288,N,Third-Party,Third-Party Demo,Demo,Protective Film,Suntec Technology Limited,Feather,00045JCPAL-WIFI-BACK,,,
8019-IM01,EX Screen Protective Film For Ipad,0805009200013,PCS,S,1,,159,N,Third-Party,Third-Party Demo,Demo,Protective Film,ABLIEVE Cyber Technology,EX,IM-01,,,
8018-ZT19,EX Tailor-made protective case  no patte,,PCS,S,1,,62,N,Third-Party,Third-Party Demo,Demo,Case,ABLIEVE Cyber Technology,EX,,,,
8018-VAPOR4ChromaRD,Element Case Vapor 4 Chroma Case for iPh,0738435052386,PCS,S,1,,898,N,Third-Party,Third-Party Demo,Demo,Case,Leader Radio Technologies,Element,VAPOR4Chroma(Red),Red,,
8018-SWREBX4SS,Switcheasy Rebel X-Crossbone iPhone 4S c,,PCS,S,4,,0,N,Third-Party,Third-Party Demo,Demo,Case,Leader Radio Technologies,Switcheasy,SW-REBX4S-S,,,
8018-SWMEL4SY,Switcheasy Melt Case For iPhone 4 and iP,,PCS,S,1,,298,N,Third-Party,Third-Party Demo,Demo,Case,Leader Radio Technologies,Switcheasy,SW-MEL4S-Y,Yellow,,
8018-SWMEL4SP,Switcheasy Melt Case For iPhone 4 and iP,,PCS,S,1,,298,N,Third-Party,Third-Party Demo,Demo,Case,Leader Radio Technologies,Switcheasy,SW-MEL4S-P,Pink,,
8018-SWLAN4SY,Switcheasy Landyard Case For iPhone 4 an,,PCS,S,1,,168,N,Third-Party,Third-Party Demo,Demo,Case,Leader Radio Technologies,Switcheasy,SW-LAN4S-Y,Yellow,,
8018-SWLAN4SL,Switcheasy Landyard Case For iPhone 4 an,,PCS,S,1,,168,N,Third-Party,Third-Party Demo,Demo,Case,Leader Radio Technologies,Switcheasy,SW-LAN4S-L,Lime,,
8018-SWCAD4PU,Switcheasy Card Case For iPhone 4 and iP,,PCS,S,1,,268,N,Third-Party,Third-Party Demo,Demo,Case,Leader Radio Technologies,Switcheasy,SW-CAD4-PU,Purple,,
8018-STRAPMAT,Gimmick Five iPHONE 4 STRAP - MAT,1506893200019,PCS,S,1,,168,N,Third-Party,Third-Party Demo,Demo,Case,Gimmick Five Workshop Ltd,Gimmick Five,STRAP-MAT,,,
8018-STRAPGIRLISH,Gimmick Five iPHONE 4 STRAP - GIRLISH,1506893200057,PCS,S,1,,168,N,Third-Party,Third-Party Demo,Demo,Case,Gimmick Five Workshop Ltd,Gimmick Five,STRAP-GIRLISH,,,
8018-PTX71,Air Jacket for iPod Touch 2G (clear) (De,4519756726714,PCS,S,1,,275,N,Third-Party,Third-Party Demo,Demo,Case,SRSWorks Limited,Power Support,,Clear,,
8018-PPK77,Air Jacket for iPhone 3G (mirror black),,PCS,S,1,,298,N,Third-Party,Third-Party Demo,Demo,Case,SRSWorks Limited,Power Support,,Black,,
8018-PPK11,Silicone Jacket for iPhone 3G (transluce,4519756720118,PCS,S,2,,275,N,Third-Party,Third-Party Demo,Demo,Case,SRSWorks Limited,Power Support,,Translucent,,
8018-PIP71,Power Support - Air Jacket for iPad (tra,0301104700200,PCS,S,1,,398,N,Third-Party,Third-Party Demo,Demo,Case,SRSWorks Limited,Power Support,PIP-71(demo),Translucent,,
8018-PHK71,Power Support Air Jacket for iPhone 4 Tr,0301104700156,PCS,S,2,,298,N,Third-Party,Third-Party Demo,Demo,Case,SRSWorks Limited,Power Support,PHK-71 (Demo),Translucent,,
8018-PHK11,Power Support - silcone jacket for IPHON,4519756735112,PCS,S,2,,298,N,Third-Party,Third-Party Demo,Demo,Case,SRSWorks Limited,Power Support,PHK-11 (DEMO),Translucent,,
8018-PAG61,AirPad Pro III mousepad (small) (black),4519756901616,PCS,S,0,0,220,N,Third-Party,Third-Party Demo,Demo,Case,SRSWorks Limited,Power Support,PAG-61,Black,,
8018-MD970FE/A,iPad mini Smart Cover - Blue,,PCS,S,0,0,298,N,Apple Accessories,Accessory iPad,iPad,Case,Apple Asia Ltd.,Apple,MD970FE/A,Blue,,
8018-MD969FE/A,iPad mini Smart Cover - Green,,PCS,S,0,0,298,N,Apple Accessories,Accessory iPad,iPad,Case,Apple Asia Ltd.,Apple,MD969FE/A,Green,,
8018-MD968FE/A,iPad mini Smart Cover - Pink,,PCS,S,0,0,298,N,Apple Accessories,Accessory iPad,iPad,Case,Apple Asia Ltd.,Apple,MD968FE/A,Pink,,
8018-MD967FE/A,iPad mini Smart Cover - Light Gray,,PCS,S,0,0,298,N,Apple Accessories,Accessory iPad,iPad,Case,Apple Asia Ltd.,Apple,MD967FE/A,Gray,,
8018-MD963FE/A,iPad mini Smart Cover - Dark Gray,,PCS,S,0,0,298,N,Apple Accessories,Apple Accessory Demo,Demo,Case,Apple Asia Ltd.,Apple,MD963FE/A,Gray,,
8018-MD828FE/A,iPad mini Smart Cover - RED,,PCS,S,0,0,298,N,Apple Accessories,Accessory iPad,iPad,Case,Apple Asia Ltd.,Apple,MD828FE/A,Red,,
8018-MD303FE/A,IPAD SMART COVER LEATHER NAVY-FAE,,PCS,S,0,0,548,N,Apple Accessories,Apple Accessory Demo,Demo,Case,Apple Asia Ltd.,Apple,MD303FE/A,Navy,,
8018-MC944ZM/A,IPAD SMART COVER GREEN-ZML,,PCS,S,1,,298,N,Apple Accessories,Apple Accessory Demo,Demo,Case,Sunion service,Apple,MC944ZM/A,Green,,
8018-MC942ZM/A,IPAD SMART COVER BLUE-ZML,,PCS,S,1,,298,N,Apple Accessories,Apple Accessory Demo,Demo,Case,Apple Asia Ltd.,Apple,MC942ZM/A,Blue,,
8018-IP4STUNPRISM02,Tunewear TunePrsim iPhone 4/4S Case PK,,PCS,S,2,,169,N,Third-Party,Third-Party Demo,Demo,Case,Towervision Group Limited,Tunewear,IP4S-TUN-PRISM-02,Pink,,
8018-IP4STUNPRISM01,"Tunewear TunePrsim Case for iPhone 4,IPH",,PCS,S,1,,169,N,Third-Party,Third-Party Demo,Demo,Case,Towervision Group Limited,Tunewear,IP4S-TUN-PRISM-01,Smoke,,
8018-IP4SSOFTSHELL03,"Tunewear Softshell Case for iPhone 4,IPH",,PCS,S,3,,139,N,Third-Party,Third-Party Demo,Demo,Case,Towervision Group Limited,Tunewear,IP4S-SOFT-SHELL-03,Black,,
8018-IP4SEGGSHELL01,"Tunewear Eggshell Case for iPhone 4,IPHO",,PCS,S,2,,139,N,Third-Party,Third-Party Demo,Demo,Case,Towervision Group Limited,Tunewear,IP4S-EGG-SHELL-01,Clear,,
8018-IP4SCARBON02,"Tunewear Carbon Look Case for iPhone 4,I",,PCS,S,4,,199,N,Third-Party,Third-Party Demo,Demo,Case,Towervision Group Limited,Tunewear,IP4S-CARBON-02,Black,,
8018-IM231,Incipio Feather Macbook Air 11 Case-Bk,,PCS,S,0,0,398,N,Third-Party,Third-Party Demo,Demo,Case,Suntec Technology Limited,Feather,IM-231,Black,,
8018-IC387MACB01080,"APPLE_________(_,_)(__________)",6944465501747,PCS,S,1,,398,N,Third-Party,Third-Party Demo,Demo,Case,Bright Legend Distributio,OPT,,,,
8018-AP201CW,Agex  Deluxe case for iPad 2 (serpentine,4714123538222,PCS,S,0,,348,N,Third-Party,Third-Party Demo,Demo,Case,SRSWorks Limited,Agex,AP201CW,White,,
8018-99MO010004,MOSHI CODEX For Macbook Pro 13 - METALLI,4712052310469,PCS,S,2,,550,N,Third-Party,Third-Party Demo,Demo,Case,Morgan Power Internationa,Moshi,99MO010004,Black,,
8018-4AA01AB,Agex  ____(__) _ Black,0301100400036,PCS,S,1,,268,N,Third-Party,Third-Party Demo,Demo,Case,SRSWorks Limited,Agex,AA401AB(DEMO),Black,,
8018-402036BK,GGMM iPad 2 Genuine Leather V2 Case - Bl,,PCS,S,1,,438,N,Third-Party,Third-Party Demo,Demo,Case,Next Exchange Technology,GGMM,402036-BK,Black,,
8018-31389301,Victorinox Almont Digital Day Bag Black,0905807100123,PCS,S,0,,0,N,Third-Party,Third-Party Demo,Demo,Case,Young Vision (H.K) Limite,Victorinox Almont,31389301,Black,,
8018-207978,iCade Arcade Cabinet for iPad  Ion,0812715012595,PCS,S,1,,849,N,Third-Party,Third-Party Demo,Demo,Case,Expansys (Hong Kong) Limi,iCade,207978,,,
8017-MC913ZM/A,Apple Thunderbolt Cable 2.0m-zml,,PCS,S,1,,368,N,Apple Accessories,Apple Accessory Demo,Demo,Cable,Apple Asia Ltd.,Apple,MC913ZM/A,,,
8017-MB802Z/A,Macbook Air Micro DVI to Vedio Adaper,885909183548,PCS,S,1,,518,N,Apple Accessories,Apple Accessory Demo,Demo,Cable,Cablex Accessories,Apple,MB202Z/A,,,
8017-MB128FE/B,APPLE COMPONENT AV CABLE-CHN,MB128FE-B,PCS,S,1,,388,N,Apple Accessories,Apple Accessory Demo,Demo,Cable,Apple Asia Ltd.,Apple,MB128FE/B,,,
8017-99MO023103,Moshi Firewire 800 to 800 Cable,4712052311763,PCS,S,0,0,298,N,Third-Party,Third-Party Demo,Demo,Cable,Morgan Power Internationa,Moshi,99MO023103,,,
8016-XP4100120M,Xoopar Podium USB hub with card reader(O,4897032080102,PCS,S,0,,158,N,Third-Party,Third-Party Demo,Demo,External,SRSWorks Limited,XooparDesign 1,XP41001.20M,Orange,,
8016-XP4100119M,Xoopar Podium USB hub with card reader (,4897032080096,PCS,S,0,,158,N,Third-Party,Third-Party Demo,Demo,External,SRSWorks Limited,XooparDesign 1,XP41001.19M,Green,,
8016-RTLSLIMPLUGD20A,TeleAdapt UK SlimPlug 0.2m output connec,1105807100010,PCS,S,0,,98,N,Third-Party,Third-Party Demo,Demo,External,Young Vision (H.K) Limite,TeleAdapt,RTL-SLIMPLUGD20A,,,
8016-PTK640,Wacom Intuos 4 Medium Handpen PTK-640-KO,4949268701846,PCS,S,0,,2800,N,Third-Party,Third-Party Demo,Demo,External,Good Century Holding Ltd,INTUOS,PTK-640,,,
8016-OZAIP880,Ozaki iMini IP830 Rainbow,,PCS,S,1,,499,N,Third-Party,Third-Party Demo,Demo,External,Thinking Group Limited,Ozaki iMini,,Rainbow,,
8016-OZAIP831WT,Ozaki iMini IP831 Cute Pearl White,,PCS,S,1,,499,N,Third-Party,Third-Party Demo,Demo,External,Thinking Group Limited,Ozaki iMini,,White,,
8016-OZAIP831PK,Ozaki iMini IP831 Cute Pearl Pink,,PCS,S,1,,499,N,Third-Party,Third-Party Demo,Demo,External,Thinking Group Limited,Ozaki iMini,,Pink,,
8016-OZAIP831BU,Ozaki iMini IP831 Cute Pearl Blue,,PCS,S,1,,499,N,Third-Party,Third-Party Demo,Demo,External,Thinking Group Limited,Ozaki iMini,,Blue,,
8016-OZAIP831BK,Ozaki iMini IP831 Cute Pearl Black,,PCS,S,1,,499,N,Third-Party,Third-Party Demo,Demo,External,Thinking Group Limited,Ozaki iMini,,Black,,
8016-MD504ZM/A,MAGSAFE TO MAGSAFE 2 CONVERTER-ZML,885909604203,PCS,S,0,0,78,N,Apple Accessories,Apple Accessory Demo,Demo,External,Apple Asia Ltd.,Apple,MD504ZM/A,,,
8016-MC940ZM/A,IPAD 2 DOCK-ZML,,PCS,S,3,,228,N,Apple Accessories,Apple Accessory Demo,Demo,External,Apple Asia Ltd.,Apple,MC940ZM/A,,,
8016-MC839ZM/A,Iphone 4 Bumpers Black,,PCS,S,1,,228,N,Apple Accessories,Apple Accessory Demo,Demo,External,Apple Asia Ltd.,Apple,MC839ZM/A,Black,,
8016-MC746AP/A,APPLE UNIVERSAL DOCK-XNL,,PCS,S,18,,468,N,Apple Accessories,Apple Accessory Demo,Demo,External,Apple Asia Ltd.,Apple,MC746AP/A,,,
8016-MC684ZM/A,Apple Macbook Air Superdrive -ZML,,PCS,S,3,,588,N,Apple Accessories,Apple Accessory Demo,Demo,External,Apple Asia Ltd.,Apple,MC684ZM/A,,,
8016-MC671ZM/A,Iphone 4 Bumpers Green,885909414543,PCS,S,1,,228,N,Apple Accessories,Apple Accessory Demo,Demo,External,Apple Asia Ltd.,Apple,MC671ZM/A,Green,,
8016-MC670ZM/A,Iphone 4 Bumpers Blue,885909414512,PCS,S,1,,228,N,Apple Accessories,Apple Accessory Demo,Demo,External,Apple Asia Ltd.,Apple,MC670ZM/A,Blue,,
8016-MC596ZM/A,Iphone 4 Dock,,PCS,S,2,,228,N,Apple Accessories,Apple Accessory Demo,Demo,External,Apple Asia Ltd.,Apple,MC596ZM/A,,,
8016-MC565ZM/A,iPhone 4 Dock 10-Pack Demo,,PCS,S,5,,228,N,Apple Accessories,Apple Accessory Demo,Demo,External,Apple Asia Ltd.,Apple,MC565ZM/A,,,
